country_name,year,crude_birth_rate,crude_death_rate
Italy,2031-01-01 00:00:00,8.37,11.75
Italy,2032-01-01 00:00:00,8.4,11.85
Italy,2033-01-01 00:00:00,8.43,11.96
Italy,2034-01-01 00:00:00,8.47,12.07
Italy,2035-01-01 00:00:00,8.51,12.18
Italy,2036-01-01 00:00:00,8.55,12.31
Italy,2037-01-01 00:00:00,8.6,12.43
Italy,2038-01-01 00:00:00,8.64,12.56
Italy,2039-01-01 00:00:00,8.67,12.69
Italy,2040-01-01 00:00:00,8.71,12.82
Italy,2041-01-01 00:00:00,8.74,12.95
Italy,2042-01-01 00:00:00,8.76,13.09
Italy,2043-01-01 00:00:00,8.79,13.22
Italy,2044-01-01 00:00:00,8.81,13.36
Italy,2045-01-01 00:00:00,8.82,13.5
Italy,2046-01-01 00:00:00,8.84,13.65
Italy,2047-01-01 00:00:00,8.85,13.8
Italy,2048-01-01 00:00:00,8.87,13.94
Italy,2049-01-01 00:00:00,8.89,14.07
Italy,2050-01-01 00:00:00,8.91,14.19
Japan,1990-01-01 00:00:00,10.02,6.69
Japan,1991-01-01 00:00:00,10.02,6.8
Japan,1992-01-01 00:00:00,9.83,6.92
Japan,1993-01-01 00:00:00,9.64,6.97
Japan,1994-01-01 00:00:00,10.04,7.04
Japan,1995-01-01 00:00:00,9.63,7.1
Japan,1996-01-01 00:00:00,9.75,7.17
Japan,1997-01-01 00:00:00,9.62,7.31
Japan,1998-01-01 00:00:00,9.69,7.46
Japan,1999-01-01 00:00:00,9.48,7.54
Japan,2000-01-01 00:00:00,9.64,7.63
Japan,2001-01-01 00:00:00,9.45,7.66
Japan,2002-01-01 00:00:00,9.35,7.75
Japan,2003-01-01 00:00:00,9.11,8.0
Japan,2004-01-01 00:00:00,8.94,8.09
Japan,2005-01-01 00:00:00,8.65,8.47
Japan,2006-01-01 00:00:00,8.99,8.56
Japan,2007-01-01 00:00:00,9.0,8.66
Japan,2008-01-01 00:00:00,9.02,8.91
Japan,2009-01-01 00:00:00,8.85,8.95
Japan,2010-01-01 00:00:00,8.7,8.94
Japan,2011-01-01 00:00:00,8.54,9.05
Japan,2012-01-01 00:00:00,8.39,9.15
Japan,2013-01-01 00:00:00,8.23,9.27
Japan,2014-01-01 00:00:00,8.07,9.38
Japan,2015-01-01 00:00:00,7.93,9.51
Japan,2016-01-01 00:00:00,7.79,9.64
Japan,2017-01-01 00:00:00,7.66,9.77
Japan,2018-01-01 00:00:00,7.53,9.91
Japan,2019-01-01 00:00:00,7.42,10.05
Japan,2020-01-01 00:00:00,7.32,10.19
Japan,2021-01-01 00:00:00,7.24,10.34
Japan,2022-01-01 00:00:00,7.17,10.48
Japan,2023-01-01 00:00:00,7.11,10.63
Japan,2024-01-01 00:00:00,7.06,10.78
Japan,2025-01-01 00:00:00,7.02,10.92
Japan,2026-01-01 00:00:00,7.0,11.08
Japan,2027-01-01 00:00:00,6.98,11.23
Japan,2028-01-01 00:00:00,6.98,11.38
Japan,2029-01-01 00:00:00,6.97,11.53
Japan,2030-01-01 00:00:00,6.97,11.67
Japan,2031-01-01 00:00:00,6.97,11.82
Japan,2032-01-01 00:00:00,6.98,11.96
Japan,2033-01-01 00:00:00,6.99,12.1
Japan,2034-01-01 00:00:00,7.0,12.24
Japan,2035-01-01 00:00:00,7.01,12.37
Japan,2036-01-01 00:00:00,7.01,12.51
Japan,2037-01-01 00:00:00,7.01,12.64
Japan,2038-01-01 00:00:00,7.01,12.76
Japan,2039-01-01 00:00:00,7.0,12.86
Japan,2040-01-01 00:00:00,6.99,12.97
Japan,2041-01-01 00:00:00,6.98,13.09
Japan,2042-01-01 00:00:00,6.95,13.2
Japan,2043-01-01 00:00:00,6.92,13.28
Japan,2044-01-01 00:00:00,6.89,13.35
Japan,2045-01-01 00:00:00,6.86,13.39
Japan,2046-01-01 00:00:00,6.83,13.43
Japan,2047-01-01 00:00:00,6.8,13.53
Japan,2048-01-01 00:00:00,6.77,13.63
Japan,2049-01-01 00:00:00,6.75,13.69
Japan,2050-01-01 00:00:00,6.73,13.72
Kenya,1979-01-01 00:00:00,52.05,11.69
Kenya,1980-01-01 00:00:00,50.86,11.14
Kenya,1981-01-01 00:00:00,49.7,10.56
Kenya,1982-01-01 00:00:00,48.56,10.01
Kenya,1983-01-01 00:00:00,47.4,9.49
Kenya,1984-01-01 00:00:00,46.24,9.02
Kenya,1985-01-01 00:00:00,45.08,8.94
Kenya,1986-01-01 00:00:00,43.94,8.86
Kenya,1987-01-01 00:00:00,42.81,8.81
Kenya,1988-01-01 00:00:00,41.68,8.78
Kenya,1989-01-01 00:00:00,40.57,8.8
Kenya,1990-01-01 00:00:00,39.67,8.88
Kenya,1991-01-01 00:00:00,38.76,9.04
Kenya,1992-01-01 00:00:00,37.85,9.26
Kenya,1993-01-01 00:00:00,36.99,9.56
Kenya,1994-01-01 00:00:00,36.55,9.93
Kenya,1995-01-01 00:00:00,36.11,10.38
Kenya,1996-01-01 00:00:00,35.65,10.86
Kenya,1997-01-01 00:00:00,35.18,11.34
Kenya,1998-01-01 00:00:00,34.7,11.81
Kenya,1999-01-01 00:00:00,36.25,11.95
Kenya,2000-01-01 00:00:00,37.75,12.09
Kenya,2001-01-01 00:00:00,39.15,12.13
Kenya,2002-01-01 00:00:00,40.46,12.04
Kenya,2003-01-01 00:00:00,40.55,11.81
Kenya,2004-01-01 00:00:00,40.59,11.46
Kenya,2005-01-01 00:00:00,40.46,11.05
Kenya,2006-01-01 00:00:00,40.0,10.47
Kenya,2007-01-01 00:00:00,39.2,9.78
Kenya,2008-01-01 00:00:00,38.12,9.12
Kenya,2009-01-01 00:00:00,36.84,8.5
Kenya,2010-01-01 00:00:00,35.32,7.87
Kenya,2011-01-01 00:00:00,33.7,7.44
Kenya,2012-01-01 00:00:00,31.93,7.26
Kenya,2013-01-01 00:00:00,30.08,7.12
Kenya,2014-01-01 00:00:00,28.27,7.0
Kenya,2015-01-01 00:00:00,26.4,6.89
Kenya,2016-01-01 00:00:00,25.12,6.79
Kenya,2017-01-01 00:00:00,23.85,6.72
Kenya,2018-01-01 00:00:00,22.58,6.65
Kenya,2019-01-01 00:00:00,21.7,6.6
Kenya,2020-01-01 00:00:00,20.84,6.56
Kenya,2021-01-01 00:00:00,20.33,6.53
Kenya,2022-01-01 00:00:00,19.84,6.52
Kenya,2023-01-01 00:00:00,19.35,6.51
Kenya,2024-01-01 00:00:00,19.12,6.51
Kenya,2025-01-01 00:00:00,18.91,6.51
Kenya,2026-01-01 00:00:00,18.91,6.52
Kenya,2027-01-01 00:00:00,18.92,6.52
Kenya,2028-01-01 00:00:00,18.92,6.53
Kenya,2029-01-01 00:00:00,19.04,6.54
Kenya,2030-01-01 00:00:00,19.12,6.54
Kenya,2031-01-01 00:00:00,19.27,6.54
Kenya,2032-01-01 00:00:00,19.38,6.54
Kenya,2033-01-01 00:00:00,19.44,6.53
Kenya,2034-01-01 00:00:00,19.44,6.51
Kenya,2035-01-01 00:00:00,19.35,6.49
Kenya,2036-01-01 00:00:00,19.23,6.46
Kenya,2037-01-01 00:00:00,19.05,6.43
Kenya,2038-01-01 00:00:00,18.8,6.4
Kenya,2039-01-01 00:00:00,18.5,6.36
Kenya,2040-01-01 00:00:00,18.14,6.33
Kenya,2041-01-01 00:00:00,17.77,6.29
Kenya,2042-01-01 00:00:00,17.37,6.25
Kenya,2043-01-01 00:00:00,16.96,6.19
Kenya,2044-01-01 00:00:00,16.54,6.13
Kenya,2045-01-01 00:00:00,16.13,6.08
Kenya,2046-01-01 00:00:00,15.75,6.03
Kenya,2047-01-01 00:00:00,15.4,6.0
Kenya,2048-01-01 00:00:00,15.07,5.99
Kenya,2049-01-01 00:00:00,14.77,5.99
Kenya,2050-01-01 00:00:00,14.52,6.0
Libya,1984-01-01 00:00:00,37.74,7.69
Libya,1985-01-01 00:00:00,36.85,7.31
Libya,1986-01-01 00:00:00,35.96,6.97
Libya,1987-01-01 00:00:00,35.01,6.59
Libya,1988-01-01 00:00:00,34.0,6.25
Libya,1989-01-01 00:00:00,32.92,5.93
Libya,1990-01-01 00:00:00,31.8,5.64
Libya,1991-01-01 00:00:00,30.63,5.38
Libya,1992-01-01 00:00:00,29.41,5.14
Libya,1993-01-01 00:00:00,28.13,4.92
Libya,1994-01-01 00:00:00,27.67,4.73
Libya,1995-01-01 00:00:00,27.2,4.58
Libya,1996-01-01 00:00:00,26.76,4.43
Libya,1997-01-01 00:00:00,26.23,4.3
Libya,1998-01-01 00:00:00,25.59,4.18
Libya,1999-01-01 00:00:00,24.88,4.07
Libya,2000-01-01 00:00:00,24.1,3.97
Libya,2001-01-01 00:00:00,23.24,3.88
Libya,2002-01-01 00:00:00,22.31,3.79
Libya,2003-01-01 00:00:00,21.95,3.75
Libya,2004-01-01 00:00:00,21.57,3.71
Libya,2005-01-01 00:00:00,21.18,3.68
Libya,2006-01-01 00:00:00,20.76,3.65
Libya,2007-01-01 00:00:00,20.39,3.63
Libya,2008-01-01 00:00:00,20.1,3.61
Libya,2009-01-01 00:00:00,19.82,3.6
Libya,2010-01-01 00:00:00,19.48,3.59
Libya,2011-01-01 00:00:00,19.31,8.19
Libya,2012-01-01 00:00:00,19.04,3.57
Libya,2013-01-01 00:00:00,18.74,3.56
Libya,2014-01-01 00:00:00,18.4,3.57
Libya,2015-01-01 00:00:00,18.03,3.58
Libya,2016-01-01 00:00:00,17.77,3.6
Libya,2017-01-01 00:00:00,17.5,3.62
Libya,2018-01-01 00:00:00,17.2,3.65
Libya,2019-01-01 00:00:00,16.9,3.68
Libya,2020-01-01 00:00:00,16.6,3.72
Libya,2021-01-01 00:00:00,16.31,3.77
Libya,2022-01-01 00:00:00,16.04,3.82
Libya,2023-01-01 00:00:00,15.76,3.88
Libya,2024-01-01 00:00:00,15.51,3.94
Libya,2025-01-01 00:00:00,15.25,4.02
Libya,2026-01-01 00:00:00,15.04,4.1
Libya,2027-01-01 00:00:00,14.84,4.18
Libya,2028-01-01 00:00:00,14.65,4.28
Libya,2029-01-01 00:00:00,14.48,4.38
Libya,2030-01-01 00:00:00,14.32,4.48
Libya,2031-01-01 00:00:00,14.15,4.6
Libya,2032-01-01 00:00:00,14.03,4.72
Libya,2033-01-01 00:00:00,13.9,4.85
Libya,2034-01-01 00:00:00,13.78,4.98
Libya,2035-01-01 00:00:00,13.66,5.12
Libya,2036-01-01 00:00:00,13.54,5.28
Libya,2037-01-01 00:00:00,13.46,5.44
Libya,2038-01-01 00:00:00,13.37,5.6
Libya,2039-01-01 00:00:00,13.27,5.77
Libya,2040-01-01 00:00:00,13.18,5.94
Libya,2041-01-01 00:00:00,13.09,6.13
Libya,2042-01-01 00:00:00,13.0,6.32
Libya,2043-01-01 00:00:00,12.92,6.52
Libya,2044-01-01 00:00:00,12.83,6.72
Libya,2045-01-01 00:00:00,12.74,6.92
Libya,2046-01-01 00:00:00,12.67,7.14
Libya,2047-01-01 00:00:00,12.57,7.36
Libya,2048-01-01 00:00:00,12.48,7.58
Libya,2049-01-01 00:00:00,12.4,7.8
Libya,2050-01-01 00:00:00,12.32,8.03
Macau,1991-01-01 00:00:00,18.78,3.67
Macau,1992-01-01 00:00:00,17.79,3.82
Macau,1993-01-01 00:00:00,16.3,3.98
Macau,1994-01-01 00:00:00,15.56,3.38
Macau,1995-01-01 00:00:00,14.64,3.37
Macau,1996-01-01 00:00:00,13.32,3.44
Macau,1997-01-01 00:00:00,12.07,3.1
Macau,1998-01-01 00:00:00,10.52,3.22
Macau,1999-01-01 00:00:00,9.7,3.21
Macau,2000-01-01 00:00:00,8.92,3.03
Macau,2001-01-01 00:00:00,7.45,3.05
Macau,2002-01-01 00:00:00,7.2,3.22
Macau,2003-01-01 00:00:00,7.23,3.32
Macau,2004-01-01 00:00:00,7.27,3.37
Macau,2005-01-01 00:00:00,7.74,3.41
Macau,2006-01-01 00:00:00,8.13,3.14
Macau,2007-01-01 00:00:00,8.43,3.38
Macau,2008-01-01 00:00:00,8.69,3.43
Macau,2009-01-01 00:00:00,8.88,3.5
Macau,2010-01-01 00:00:00,8.98,3.6
Macau,2011-01-01 00:00:00,9.03,3.72
Macau,2012-01-01 00:00:00,9.05,3.85
Macau,2013-01-01 00:00:00,9.03,3.97
Macau,2014-01-01 00:00:00,8.98,4.1
Macau,2015-01-01 00:00:00,8.88,4.22
Macau,2016-01-01 00:00:00,8.75,4.36
Macau,2017-01-01 00:00:00,8.59,4.49
Macau,2018-01-01 00:00:00,8.39,4.63
Macau,2019-01-01 00:00:00,8.16,4.78
Macau,2020-01-01 00:00:00,7.91,4.93
Macau,2021-01-01 00:00:00,7.66,5.09
Macau,2022-01-01 00:00:00,7.4,5.26
Macau,2023-01-01 00:00:00,7.14,5.44
Macau,2024-01-01 00:00:00,6.9,5.62
Macau,2025-01-01 00:00:00,6.69,5.82
Macau,2026-01-01 00:00:00,6.48,6.04
Macau,2027-01-01 00:00:00,6.28,6.26
Macau,2028-01-01 00:00:00,6.1,6.49
Macau,2029-01-01 00:00:00,5.95,6.74
Macau,2030-01-01 00:00:00,5.83,7.0
Macau,2031-01-01 00:00:00,5.73,7.27
Macau,2032-01-01 00:00:00,5.65,7.55
Macau,2033-01-01 00:00:00,5.59,7.84
Macau,2034-01-01 00:00:00,5.56,8.14
